Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Latitude,Longitude,City,County,State,Country,ISO_3166_2,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,UpdateDate,Version
dpz2umbn,43.7582,-79.61792,43.75837,-79.61758,43.75828,-79.61776,Vaughan,,Ontario,Canada,CA-ON,1.2229,0.0065,14104,0.0229,0.1097,0.3349,0.065,0.2463,0.2212,2019-01-04,2.0
dpz3n59k,43.78944,-79.5393,43.78962,-79.53896,43.78953,-79.5391,Vaughan,,Ontario,Canada,CA-ON,0.3507,0.0009,24473,0.0212,0.1107,0.244,0.0459,0.3454,0.2328,2019-01-04,2.0
dpz3n7wu,43.78944,-79.52076,43.78962,-79.52042,43.78954,-79.5205,Vaughan,,Ontario,Canada,CA-ON,0.3889,0.0217,46,0.0,0.5,0.0217,0.0,0.3043,0.174,2019-01-04,2.0
dpz3newk,43.78944,-79.51046,43.78962,-79.51012,43.78948,-79.51025,Vaughan,,Ontario,Canada,CA-ON,0.7668,0.0021,39492,0.0202,0.0951,0.2922,0.0711,0.3294,0.192,2019-01-04,2.0
dpz3n7ss,43.78944,-79.52385,43.78962,-79.52351,43.78953,-79.52376,Vaughan,,Ontario,Canada,CA-ON,0.3198,0.019,9766,0.017,0.0927,0.2916,0.0767,0.3293,0.1927,2019-01-04,2.0
dpz3r887,43.81674,-79.47475,43.81691,-79.47441,43.81684,-79.47453,Vaughan,,Ontario,Canada,CA-ON,0.6374,0.0476,42,0.0,0.0238,0.0,0.4048,0.5,0.0714,2019-01-04,2.0
dpz3kb8g,43.81674,-79.59492,43.81691,-79.59457,43.81683,-79.59464,Vaughan,,Ontario,Canada,CA-ON,1.047,0.1717,99,0.0,0.2525,0.101,0.0,0.3838,0.2627,2019-01-04,2.0
dpz3k8w7,43.81674,-79.59835,43.81691,-79.59801,43.81683,-79.5982,Vaughan,,Ontario,Canada,CA-ON,0.5403,0.0441,68,0.0294,0.1618,0.2794,0.0441,0.1176,0.3677,2019-01-04,2.0
dpz920t7,43.81674,-79.44592,43.81691,-79.44557,43.81679,-79.44562,Vaughan,,Ontario,Canada,CA-ON,0.1406,0.0488,41,0.0,0.3659,0.122,0.0,0.5122,-0.0001,2019-01-04,2.0
dpz3k0se,43.81674,-79.62273,43.81691,-79.62238,43.81679,-79.62252,Vaughan,,Ontario,Canada,CA-ON,0.3053,0.0963,135,0.0,0.3185,0.4222,0.0148,0.2148,0.0297,2019-01-04,2.0
dpz3qv96,43.84403,-79.50634,43.8442,-79.506,43.8441,-79.50623,Vaughan,,Ontario,Canada,CA-ON,0.4387,0.0827,133,0.1061,0.3182,0.1212,0.0227,0.3106,0.1212,2019-01-04,2.0
dpz3mv86,43.84403,-79.55166,43.8442,-79.55132,43.84409,-79.55164,Vaughan,,Ontario,Canada,CA-ON,0.2828,0.05,60,0.0333,0.2167,0.3833,0.0,0.3333,0.0334,2019-01-04,2.0
dpz3mv9f,43.84403,-79.5496,43.8442,-79.54926,43.84417,-79.54941,Vaughan,,Ontario,Canada,CA-ON,0.5244,0.1897,58,0.0,0.0345,0.6207,0.0862,0.0345,0.2241,2019-01-04,2.0
dpz3rmwd,43.84403,-79.47716,43.8442,-79.47681,43.84406,-79.47694,Vaughan,,Ontario,Canada,CA-ON,0.4893,0.041,268,0.0451,0.2256,0.2632,0.0639,0.1203,0.2819,2019-01-04,2.0
dpz3mmw6,43.84403,-79.56539,43.8442,-79.56505,43.84405,-79.56513,Vaughan,,Ontario,Canada,CA-ON,0.1646,0.0022,1387,0.0415,0.1778,0.2099,0.0364,0.2733,0.2611,2019-01-04,2.0
dpz3j438,43.78189,-79.5829,43.78206,-79.58256,43.78199,-79.58278,Vaughan,,Ontario,Canada,CA-ON,0.4287,0.0232,7804,0.0295,0.116,0.2369,0.0701,0.2792,0.2683,2019-01-04,2.0
dpz3j46b,43.78189,-79.58118,43.78206,-79.58084,43.78201,-79.58097,Vaughan,,Ontario,Canada,CA-ON,0.837,0.2474,97,0.0309,0.3814,0.3196,0.0309,0.1443,0.0929,2019-01-04,2.0
dpz3mhuv,43.84043,-79.57844,43.8406,-79.57809,43.84049,-79.57836,Vaughan,,Ontario,Canada,CA-ON,0.4044,0.1633,49,0.0204,0.2449,0.1429,0.0408,0.4898,0.0612,2019-01-04,2.0
dpz37uyj,43.84043,-79.63165,43.8406,-79.63131,43.84046,-79.63158,Vaughan,,Ontario,Canada,CA-ON,0.6015,0.119,42,0.0,0.0,0.0238,0.119,0.4524,0.4048,2019-01-04,2.0
dpz3mkft,43.84043,-79.57054,43.8406,-79.5702,43.84045,-79.57037,Vaughan,,Ontario,Canada,CA-ON,0.268,0.1,60,0.0,0.5167,0.1,0.0,0.15,0.2333,2019-01-04,2.0
dpz3msct,43.84043,-79.56093,43.8406,-79.56059,43.8405,-79.56073,Vaughan,,Ontario,Canada,CA-ON,0.5172,0.0563,657,0.0856,0.1881,0.4205,0.0688,0.0887,0.1483,2019-01-04,2.0
dpz3rszm,43.84043,-79.46514,43.8406,-79.4648,43.84045,-79.46498,Vaughan,,Ontario,Canada,CA-ON,0.3513,0.2,50,0.0,0.3,0.16,0.02,0.52,0.0,2019-01-04,2.0
dpz3j3eg,43.77829,-79.56882,43.77846,-79.56848,43.77837,-79.56867,Vaughan,,Ontario,Canada,CA-ON,0.5191,0.1212,132,0.0,0.0606,0.0379,0.0303,0.3182,0.553,2019-01-04,2.0
dpz3h98g,43.77829,-79.6059,43.77846,-79.60556,43.77834,-79.60573,Vaughan,,Ontario,Canada,CA-ON,0.4275,0.6316,38,0.0,0.2895,0.2105,0.0,0.4737,0.0263,2019-01-04,2.0
dpz3jc9e,43.77829,-79.54994,43.77846,-79.5496,43.77844,-79.54964,Vaughan,,Ontario,Canada,CA-ON,0.0034,0.0244,41,0.0,0.0,0.0976,0.0244,0.6098,0.2682,2019-01-04,2.0
dpz3h9x5,43.77829,-79.59732,43.77846,-79.59698,43.77838,-79.5972,Vaughan,,Ontario,Canada,CA-ON,0.5192,0.1645,1149,0.0456,0.2428,0.3243,0.0219,0.0938,0.2716,2019-01-04,2.0
dpz3h3w5,43.77829,-79.60968,43.77846,-79.60934,43.77839,-79.60951,Vaughan,,Ontario,Canada,CA-ON,0.3267,0.1826,471,0.0235,0.3284,0.403,0.0917,0.0789,0.0745,2019-01-04,2.0
dpz3h00p,43.77073,-79.62891,43.7709,-79.62856,43.7709,-79.62878,Vaughan,,Ontario,Canada,CA-ON,0.3662,0.0769,13,0.0769,0.4615,0.2308,0.0769,0.0769,0.077,2019-01-04,2.0
dpz3njbj,43.80198,-79.54102,43.80215,-79.54067,43.80198,-79.54084,Vaughan,,Ontario,Canada,CA-ON,0.3399,0.0385,26,0.0,0.1154,0.3462,0.0,0.3846,0.1538,2019-01-04,2.0
dpz3hvuv,43.80198,-79.58942,43.80215,-79.58908,43.80206,-79.58914,Vaughan,,Ontario,Canada,CA-ON,0.4095,0.0682,176,0.0057,0.3371,0.1486,0.1886,0.2514,0.0686,2019-01-04,2.0
dpz3htgj,43.80198,-79.60281,43.80215,-79.60247,43.80209,-79.60275,Vaughan,,Ontario,Canada,CA-ON,0.3428,0.0404,668,0.015,0.2924,0.4153,0.0345,0.0735,0.1693,2019-01-04,2.0
dpz3pvfj,43.80198,-79.46136,43.80215,-79.46102,43.80204,-79.46121,Vaughan,,Ontario,Canada,CA-ON,0.2013,0.0037,1914,0.1051,0.2354,0.1519,0.0457,0.1146,0.3473,2019-01-04,2.0
dpz3pvvm,43.80198,-79.4569,43.80215,-79.45656,43.802,-79.45674,Vaughan,,Ontario,Canada,CA-ON,0.3431,0.0333,450,0.0828,0.2237,0.1477,0.047,0.094,0.4048,2019-01-04,2.0
dpz90myv,43.80198,-79.43287,43.80215,-79.43253,43.80198,-79.43286,Vaughan,,Ontario,Canada,CA-ON,0.2124,0.002,489,0.0226,0.4148,0.1253,0.0246,0.0493,0.3634,2019-01-04,2.0
dpz3nn96,43.80558,-79.5393,43.80575,-79.53896,43.80567,-79.53905,Vaughan,,Ontario,Canada,CA-ON,0.7982,0.0405,1431,0.0861,0.282,0.2155,0.0763,0.1917,0.1484,2019-01-04,2.0
dpz3nqsd,43.80558,-79.52385,43.80575,-79.52351,43.80574,-79.52381,Vaughan,,Ontario,Canada,CA-ON,1.0263,0.0909,11,0.0,0.2727,0.4545,0.0,0.1818,0.091,2019-01-04,2.0
dpz3pns4,43.80558,-79.49158,43.80575,-79.49123,43.80562,-79.49149,Vaughan,,Ontario,Canada,CA-ON,0.2685,0.1111,36,0.0,0.4167,0.3056,0.0278,0.0833,0.1666,2019-01-04,2.0
dpz3jy9d,43.80558,-79.54994,43.80575,-79.5496,43.80561,-79.54972,Vaughan,,Ontario,Canada,CA-ON,0.8297,0.0233,43,0.0,0.0698,0.0,0.0233,0.6279,0.279,2019-01-04,2.0
dpz3hqx6,43.80558,-79.60796,43.80575,-79.60762,43.80568,-79.60787,Vaughan,,Ontario,Canada,CA-ON,0.5339,0.1897,58,0.0,0.1897,0.0862,0.069,0.5517,0.1034,2019-01-04,2.0
dpz3k4fh,43.82927,-79.62616,43.82944,-79.62582,43.82941,-79.62592,Vaughan,,Ontario,Canada,CA-ON,0.729,0.0275,109,0.0093,0.4352,0.1019,0.0278,0.3148,0.111,2019-01-04,2.0
dpz3mdch,43.82927,-79.56161,43.82944,-79.56127,43.82936,-79.56132,Vaughan,,Ontario,Canada,CA-ON,0.7567,0.1429,56,0.0,0.375,0.1429,0.1071,0.3214,0.0536,2019-01-04,2.0
dpz3rdgk,43.82927,-79.47063,43.82944,-79.47029,43.82939,-79.47052,Vaughan,,Ontario,Canada,CA-ON,0.5349,0.101,99,0.0,0.4082,0.2347,0.0102,0.3163,0.0306,2019-01-04,2.0
dpz3mfuk,43.82927,-79.54617,43.82944,-79.54582,43.82935,-79.54612,Vaughan,,Ontario,Canada,CA-ON,0.2558,0.018,2283,0.0206,0.1649,0.3285,0.0579,0.2211,0.207,2019-01-04,2.0
dpz3qfbs,43.82927,-79.50737,43.82944,-79.50703,43.8293,-79.50715,Vaughan,,Ontario,Canada,CA-ON,0.1628,0.0933,75,0.0133,0.5867,0.08,0.0,0.0933,0.2267,2019-01-04,2.0
dpz3pswc,43.79442,-79.46583,43.79459,-79.46548,43.79456,-79.46568,Vaughan,,Ontario,Canada,CA-ON,0.2659,0.2098,143,0.0211,0.3451,0.2887,0.0211,0.2183,0.1057,2019-01-04,2.0
dpz3hkt3,43.79442,-79.61071,43.79459,-79.61037,43.79454,-79.61046,Vaughan,,Ontario,Canada,CA-ON,0.3796,0.4006,322,0.0,0.2871,0.5899,0.0063,0.0631,0.0536,2019-01-04,2.0
dpz3jse9,43.79442,-79.55818,43.79459,-79.55784,43.79454,-79.55802,Vaughan,,Ontario,Canada,CA-ON,0.3485,0.2558,43,0.0,0.2093,0.2093,0.0698,0.4884,0.0232,2019-01-04,2.0
dpz35us3,43.79442,-79.63406,43.79459,-79.63371,43.79449,-79.63388,Vaughan,,Ontario,Canada,CA-ON,0.5767,0.0851,6029,0.0,0.0005,0.0015,0.0002,0.5944,0.4034,2019-01-04,2.0
dpz3nkwc,43.79442,-79.52076,43.79459,-79.52042,43.79447,-79.52046,Vaughan,,Ontario,Canada,CA-ON,0.4881,0.25,24,0.0,0.0417,0.0417,0.0,0.875,0.0416,2019-01-04,2.0
dpz3nk8c,43.79442,-79.529,43.79459,-79.52866,43.79451,-79.5288,Vaughan,,Ontario,Canada,CA-ON,0.2898,0.0766,496,0.0141,0.2319,0.3649,0.0645,0.0121,0.3125,2019-01-04,2.0
dpz3jhsc,43.79442,-79.57844,43.79459,-79.57809,43.7945,-79.57819,Vaughan,,Ontario,Canada,CA-ON,0.223,0.177,1458,0.0648,0.2062,0.3503,0.0662,0.1152,0.1973,2019-01-04,2.0
dpz3hsxc,43.79442,-79.59629,43.79459,-79.59595,43.79447,-79.59612,Vaughan,,Ontario,Canada,CA-ON,0.2516,0.0017,590,0.0102,0.2988,0.399,0.0374,0.09,0.1646,2019-01-04,2.0
dpz3jkd3,43.79442,-79.57088,43.79459,-79.57054,43.79444,-79.57073,Vaughan,,Ontario,Canada,CA-ON,0.3559,0.117,94,0.0106,0.3617,0.2553,0.0319,0.2447,0.0958,2019-01-04,2.0
dpz3m4pp,43.82566,-79.57535,43.82584,-79.575,43.82582,-79.57508,Vaughan,,Ontario,Canada,CA-ON,0.5623,0.0385,52,0.0192,0.2692,0.2308,0.0,0.4615,0.0193,2019-01-04,2.0
dpz3r4hr,43.82566,-79.49123,43.82584,-79.49089,43.82576,-79.49104,Vaughan,,Ontario,Canada,CA-ON,0.3725,0.2692,52,0.0,0.4423,0.0385,0.0577,0.3846,0.0769,2019-01-04,2.0
dpz3k6nr,43.82566,-79.60934,43.82584,-79.60899,43.82577,-79.60919,Vaughan,,Ontario,Canada,CA-ON,0.2687,0.0604,4070,0.031,0.2143,0.3606,0.065,0.1074,0.2217,2019-01-04,2.0
dpz3r61r,43.82566,-79.48437,43.82584,-79.48402,43.82573,-79.48426,Vaughan,,Ontario,Canada,CA-ON,0.3552,0.22,50,0.0,0.06,0.42,0.0,0.24,0.28,2019-01-04,2.0
dpz3pgzu,43.79082,-79.45347,43.79099,-79.45313,43.79087,-79.45324,Vaughan,,Ontario,Canada,CA-ON,0.3295,0.0245,4563,0.0312,0.205,0.2475,0.0858,0.1628,0.2677,2019-01-04,2.0
dpz3j7bk,43.79082,-79.57363,43.79099,-79.57329,43.79097,-79.57349,Vaughan,,Ontario,Canada,CA-ON,0.2544,0.1176,68,0.0,0.2353,0.2353,0.1029,0.3088,0.1177,2019-01-04,2.0
dpz928ue,43.81811,-79.42497,43.81828,-79.42463,43.81819,-79.42492,Vaughan,,Ontario,Canada,CA-ON,0.2613,0.0086,6491,0.054,0.1907,0.282,0.054,0.1675,0.2518,2019-01-04,2.0
dpz3rbv7,43.81811,-79.4569,43.81828,-79.45656,43.81819,-79.45684,Vaughan,,Ontario,Canada,CA-ON,0.22,0.082,61,0.0,0.3934,0.1311,0.0164,0.4426,0.0165,2019-01-04,2.0
dpz3r0gg,43.81811,-79.49192,43.81828,-79.49158,43.81818,-79.49177,Vaughan,,Ontario,Canada,CA-ON,0.8937,0.0738,122,0.0246,0.4016,0.123,0.0164,0.3279,0.1065,2019-01-04,2.0
dpz3mbz5,43.81811,-79.54239,43.81828,-79.54205,43.81818,-79.54234,Vaughan,,Ontario,Canada,CA-ON,0.4273,0.0264,493,0.0385,0.3266,0.2718,0.0467,0.1136,0.2028,2019-01-04,2.0
dpz3k2g5,43.81811,-79.6138,43.81828,-79.61346,43.81826,-79.61365,Vaughan,,Ontario,Canada,CA-ON,0.2424,0.1687,166,0.0,0.2349,0.4157,0.0482,0.2108,0.0904,2019-01-04,2.0
dpz3q2c7,43.81811,-79.52831,43.81828,-79.52797,43.81817,-79.52807,Vaughan,,Ontario,Canada,CA-ON,0.5946,0.65,60,0.0,0.7119,0.1186,0.0169,0.1017,0.0509,2019-01-04,2.0
dpz3k2b5,43.81811,-79.61792,43.81828,-79.61758,43.81814,-79.61784,Vaughan,,Ontario,Canada,CA-ON,0.0751,0.0714,14,0.0,0.3571,0.3571,0.0,0.2143,0.0715,2019-01-04,2.0
dpz3r2ug,43.81811,-79.47956,43.81828,-79.47922,43.81822,-79.47952,Vaughan,,Ontario,Canada,CA-ON,0.4013,0.0082,1577,0.0216,0.1341,0.2053,0.0852,0.2664,0.2874,2019-01-04,2.0
dpz3k8b5,43.81811,-79.60693,43.81828,-79.60659,43.81815,-79.60669,Vaughan,,Ontario,Canada,CA-ON,0.4065,0.2276,268,0.0224,0.1716,0.4925,0.0448,0.1418,0.1269,2019-01-04,2.0
dpz920c5,43.81811,-79.45175,43.81828,-79.45141,43.81819,-79.45167,Vaughan,,Ontario,Canada,CA-ON,0.3826,0.0088,3518,0.0516,0.1732,0.2536,0.0593,0.1892,0.2731,2019-01-04,2.0
dpz2uj93,43.75597,-79.62719,43.75614,-79.62685,43.75606,-79.62692,Vaughan,,Ontario,Canada,CA-ON,0.2779,0.0002,5949,0.0125,0.0795,0.3352,0.0758,0.3165,0.1805,2019-01-04,2.0
dpz2umdc,43.75597,-79.61414,43.75614,-79.6138,43.75613,-79.61396,Vaughan,,Ontario,Canada,CA-ON,0.4281,0.0625,16,0.0,0.1875,0.125,0.0,0.5,0.1875,2019-01-04,2.0
dpz3hcfg,43.77966,-79.59217,43.77983,-79.59183,43.77979,-79.5921,Vaughan,,Ontario,Canada,CA-ON,0.6062,0.1176,17,0.0588,0.1765,0.0588,0.1176,0.3529,0.2354,2019-01-04,2.0
dpz3hcv7,43.77966,-79.58874,43.77983,-79.58839,43.77979,-79.58859,Vaughan,,Ontario,Canada,CA-ON,0.1182,0.0857,35,0.0,0.1143,0.6,0.0,0.0,0.2857,2019-01-04,2.0
dpz3jcge,43.77966,-79.5472,43.77983,-79.54685,43.77968,-79.547,Vaughan,,Ontario,Canada,CA-ON,0.35,0.0414,773,0.0273,0.1417,0.4343,0.0702,0.1612,0.1653,2019-01-04,2.0
dpz3h9zg,43.77966,-79.59629,43.77983,-79.59595,43.77971,-79.59623,Vaughan,,Ontario,Canada,CA-ON,0.2136,0.0508,118,0.0254,0.2542,0.1695,0.0,0.3475,0.2034,2019-01-04,2.0
dpz3jccg,43.77966,-79.5496,43.77983,-79.54926,43.77976,-79.54939,Vaughan,,Ontario,Canada,CA-ON,0.3509,0.001,2886,0.0251,0.1073,0.3943,0.077,0.2281,0.1682,2019-01-04,2.0
dpz3n9v5,43.77966,-79.51218,43.77983,-79.51183,43.77971,-79.51211,Vaughan,,Ontario,Canada,CA-ON,0.5983,0.1758,91,0.0111,0.0222,0.4667,0.0333,0.2111,0.2556,2019-01-04,2.0
dpz3ncgg,43.77966,-79.50291,43.77983,-79.50256,43.77969,-79.50271,Vaughan,,Ontario,Canada,CA-ON,0.3105,0.0074,6199,0.0185,0.1154,0.2345,0.078,0.3118,0.2418,2019-01-04,2.0
dpz3mb0y,43.81451,-79.55097,43.81468,-79.55063,43.81464,-79.55087,Vaughan,,Ontario,Canada,CA-ON,0.2435,0.1073,233,0.0,0.3562,0.5579,0.0043,0.0687,0.0129,2019-01-04,2.0
dpz3qbhn,43.81451,-79.50256,43.81468,-79.50222,43.81459,-79.50233,Vaughan,,Ontario,Canada,CA-ON,0.5979,0.0746,67,0.0597,0.597,0.0299,0.0448,0.0597,0.2089,2019-01-04,2.0
dpz3k85n,43.81451,-79.60281,43.81468,-79.60247,43.81454,-79.60272,Vaughan,,Ontario,Canada,CA-ON,0.2302,0.1079,139,0.0217,0.3333,0.1087,0.0725,0.2899,0.1739,2019-01-04,2.0
dpz2guys,43.75237,-79.63097,43.75254,-79.63062,43.75245,-79.63093,Vaughan,,Ontario,Canada,CA-ON,0.5662,0.0022,22495,0.0091,0.0626,0.1478,0.035,0.5025,0.243,2019-01-04,2.0
dpz3h11w,43.77605,-79.62685,43.77623,-79.6265,43.77615,-79.6266,Vaughan,,Ontario,Canada,CA-ON,0.3529,0.0523,2525,0.0012,0.1945,0.251,0.0473,0.3453,0.1607,2019-01-04,2.0
dpz3n30w,43.77605,-79.52934,43.77623,-79.529,43.7761,-79.5291,Vaughan,,Ontario,Canada,CA-ON,1.2076,0.2667,30,0.0,0.3333,0.0,0.0,0.4667,0.2,2019-01-04,2.0
dpz3n1pw,43.77605,-79.53072,43.77623,-79.53037,43.77615,-79.53064,Vaughan,,Ontario,Canada,CA-ON,0.3955,0.1124,1183,0.0272,0.1233,0.2738,0.0357,0.341,0.199,2019-01-04,2.0
dpz3mt4t,43.8418,-79.55956,43.84197,-79.55921,43.84182,-79.55934,Vaughan,,Ontario,Canada,CA-ON,0.2338,0.1,20,0.0,0.25,0.05,0.0,0.7,0.0,2019-01-04,2.0
dpz3qhs2,43.8382,-79.53518,43.83837,-79.53484,43.83829,-79.53497,Vaughan,,Ontario,Canada,CA-ON,0.7528,0.093,43,0.0233,0.093,0.5581,0.0233,0.1163,0.186,2019-01-04,2.0
dpz3msd2,43.8382,-79.5599,43.83837,-79.55956,43.8383,-79.55972,Vaughan,,Ontario,Canada,CA-ON,0.7297,0.0952,21,0.0,0.1905,0.2381,0.0,0.0476,0.5238,2019-01-04,2.0
dpz3msdb,43.8382,-79.55921,43.83837,-79.55887,43.83828,-79.55911,Vaughan,,Ontario,Canada,CA-ON,0.3453,0.0092,4024,0.0692,0.1696,0.3887,0.046,0.1336,0.1929,2019-01-04,2.0
dpz3qsx8,43.8382,-79.50874,43.83837,-79.5084,43.83827,-79.50852,Vaughan,,Ontario,Canada,CA-ON,0.3292,0.013,4148,0.0254,0.1585,0.2821,0.0662,0.2676,0.2002,2019-01-04,2.0
dpz3mhwb,43.8382,-79.57569,43.83837,-79.57535,43.8383,-79.57557,Vaughan,,Ontario,Canada,CA-ON,0.3732,0.2644,87,0.0,0.3793,0.1839,0.023,0.3563,0.0575,2019-01-04,2.0
dpz3mue8,43.8382,-79.5472,43.83837,-79.54685,43.83828,-79.54712,Vaughan,,Ontario,Canada,CA-ON,0.2599,0.0039,38230,0.0259,0.114,0.3097,0.0435,0.2942,0.2127,2019-01-04,2.0
dpz3nq0t,43.80335,-79.52934,43.80352,-79.529,43.80342,-79.52924,Vaughan,,Ontario,Canada,CA-ON,0.6546,0.0883,1382,0.008,0.3509,0.2475,0.042,0.1592,0.1924,2019-01-04,2.0
dpz90n1m,43.80335,-79.45141,43.80352,-79.45107,43.80337,-79.45138,Vaughan,,Ontario,Canada,CA-ON,0.2371,0.0606,33,0.1515,0.2424,0.0606,0.0303,0.0303,0.4849,2019-01-04,2.0
dpz3hnpm,43.80335,-79.61895,43.80352,-79.61861,43.80345,-79.61867,Vaughan,,Ontario,Canada,CA-ON,0.3615,0.1525,59,0.0,0.3051,0.1525,0.0847,0.4237,0.034,2019-01-04,2.0
dpz3hyhj,43.80335,-79.59045,43.80352,-79.59011,43.8034,-79.59034,Vaughan,,Ontario,Canada,CA-ON,0.7878,0.0354,198,0.0255,0.3418,0.1786,0.1633,0.2296,0.0612,2019-01-04,2.0
dpz3me0u,43.83064,-79.56196,43.83081,-79.56161,43.8307,-79.56178,Vaughan,,Ontario,Canada,CA-ON,0.7562,0.2564,39,0.0769,0.0513,0.1795,0.0,0.3333,0.359,2019-01-04,2.0
dpz3r5jk,43.83064,-79.48986,43.83081,-79.48952,43.83073,-79.48984,Vaughan,,Ontario,Canada,CA-ON,0.2278,0.0423,71,0.0,0.493,0.1831,0.0141,0.1408,0.169,2019-01-04,2.0
dpz925nk,43.83064,-79.44454,43.83081,-79.4442,43.83076,-79.44438,Vaughan,,Ontario,Canada,CA-ON,0.3254,0.0021,4390,0.0252,0.1375,0.2087,0.0795,0.2438,0.3053,2019-01-04,2.0
dpz3q7nk,43.83064,-79.52145,43.83081,-79.5211,43.83072,-79.52136,Vaughan,,Ontario,Canada,CA-ON,1.5067,0.0675,11693,0.0109,0.3578,0.2738,0.0307,0.2303,0.0965,2019-01-04,2.0
dpz3qenk,43.83064,-79.51046,43.83081,-79.51012,43.8308,-79.5103,Vaughan,,Ontario,Canada,CA-ON,0.1995,0.0189,53,0.0,0.1887,0.0377,0.0,0.6226,0.151,2019-01-04,2.0
dpz2upy6,43.7685,-79.62032,43.76867,-79.61998,43.76859,-79.62029,Vaughan,,Ontario,Canada,CA-ON,0.2821,0.0095,6726,0.0106,0.097,0.3341,0.0531,0.3086,0.1966,2019-01-04,2.0
dpz2upu4,43.7685,-79.62341,43.76867,-79.62307,43.76859,-79.62319,Vaughan,,Ontario,Canada,CA-ON,0.6688,0.0917,229,0.0568,0.1834,0.3013,0.0175,0.2751,0.1659,2019-01-04,2.0
dpz3nmx8,43.79974,-79.51973,43.79992,-79.51939,43.79986,-79.51946,Vaughan,,Ontario,Canada,CA-ON,0.4902,0.2759,29,0.0,0.037,0.1111,0.0,0.6667,0.1852,2019-01-04,2.0
dpz3pmw0,43.79974,-79.47784,43.79992,-79.4775,43.79984,-79.47752,Vaughan,,Ontario,Canada,CA-ON,0.407,0.0037,541,0.0185,0.244,0.353,0.0296,0.1645,0.1904,2019-01-04,2.0
dpz3nmwb,43.79974,-79.52076,43.79992,-79.52042,43.79977,-79.52059,Vaughan,,Ontario,Canada,CA-ON,1.2212,0.0882,102,0.0,0.3529,0.0882,0.0392,0.4412,0.0785,2019-01-04,2.0
dpz3pte0,43.79974,-79.47098,43.79992,-79.47063,43.79981,-79.47082,Vaughan,,Ontario,Canada,CA-ON,0.2807,0.4286,35,0.0,0.2,0.2,0.0,0.5714,0.0286,2019-01-04,2.0
dpz3ptx0,43.79974,-79.46548,43.79992,-79.46514,43.79988,-79.46543,Vaughan,,Ontario,Canada,CA-ON,0.3145,0.0037,1067,0.1018,0.1876,0.1442,0.0471,0.1037,0.4156,2019-01-04,2.0
dpz3hje8,43.79974,-79.6241,43.79992,-79.62376,43.79976,-79.62378,Vaughan,,Ontario,Canada,CA-ON,0.2126,0.0526,19,0.0,0.1579,0.1053,0.0,0.6316,0.1052,2019-01-04,2.0
dpz3nt80,43.79974,-79.51904,43.79992,-79.5187,43.79982,-79.51875,Vaughan,,Ontario,Canada,CA-ON,0.7604,0.0276,12155,0.0143,0.1613,0.1653,0.051,0.4345,0.1736,2019-01-04,2.0
dpz3k67x,43.82704,-79.61311,43.82721,-79.61277,43.8272,-79.61291,Vaughan,,Ontario,Canada,CA-ON,0.2059,0.0526,38,0.0,0.5263,0.2105,0.0,0.2368,0.0264,2019-01-04,2.0
dpz3m62x,43.82704,-79.57329,43.82721,-79.57294,43.8271,-79.57297,Vaughan,,Ontario,Canada,CA-ON,0.4839,0.0667,45,0.0,0.5778,0.1111,0.0222,0.2222,0.0667,2019-01-04,2.0
dpz3q43r,43.82704,-79.5393,43.82721,-79.53896,43.82715,-79.53913,Vaughan,,Ontario,Canada,CA-ON,0.3152,0.1972,578,0.0512,0.5583,0.0989,0.0035,0.0124,0.2757,2019-01-04,2.0
dpz3rfkx,43.82704,-79.45793,43.82721,-79.45759,43.8271,-79.45773,Vaughan,,Ontario,Canada,CA-ON,0.388,0.0233,1717,0.0392,0.152,0.3577,0.0655,0.2332,0.1524,2019-01-04,2.0
dpz3rdrz,43.82704,-79.46445,43.82721,-79.46411,43.82709,-79.46444,Vaughan,,Ontario,Canada,CA-ON,0.6129,0.1441,111,0.0364,0.2727,0.3,0.0364,0.0273,0.3272,2019-01-04,2.0
dpz2ux0j,43.7649,-79.60693,43.76507,-79.60659,43.765,-79.6067,Vaughan,,Ontario,Canada,CA-ON,0.3934,0.0007,4122,0.0163,0.1305,0.2929,0.0544,0.2121,0.2938,2019-01-04,2.0
dpz3ns4k,43.79219,-79.51595,43.79236,-79.51561,43.79228,-79.51587,Vaughan,,Ontario,Canada,CA-ON,0.6813,0.1739,23,0.0,0.1364,0.1364,0.0,0.3636,0.3636,2019-01-04,2.0
dpz3hupu,43.79219,-79.5853,43.79236,-79.58496,43.79221,-79.58502,Vaughan,,Ontario,Canada,CA-ON,2.3797,0.0909,11,0.0909,0.0,0.2727,0.0909,0.2727,0.2728,2019-01-04,2.0
dpz3jhhu,43.79219,-79.57844,43.79236,-79.57809,43.79236,-79.57842,Vaughan,,Ontario,Canada,CA-ON,0.0751,0.0294,34,0.0,0.1765,0.2941,0.0294,0.3824,0.1176,2019-01-04,2.0
dpz3pk1u,43.79219,-79.48368,43.79236,-79.48334,43.79234,-79.48359,Vaughan,,Ontario,Canada,CA-ON,0.3302,0.0423,71,0.0,0.5493,0.169,0.0563,0.1408,0.0846,2019-01-04,2.0
